Repo,Link,Archived,Creation Date,First Activity Date,Last Activity Date,Topics,#Star,#Watch,#Fork,#Releases,#Contributors,Language,Size,#Issues,#Pull Requests,#Branches,#Commits,#Comments,#Deployments
iterative/dvc-render,https://github.com/iterative/dvc-render,False,2022-02-18 15:39:29,2021-08-26 17:00:31,2022-11-20 01:05:33,[],5,15,3,15,10,Python,894,99,72,5,99,0,59
mapattacker/ai-engineer,https://github.com/mapattacker/ai-engineer,False,2020-11-23 05:51:44,2020-11-23 05:56:12,2022-01-29 15:04:50,[],9,1,2,0,1,,9131,2,2,3,51,0,351
iterative/dvc-streamlit-components,https://github.com/iterative/dvc-streamlit-components,False,2021-10-05 07:44:48,2021-10-05 07:44:49,2022-03-04 19:09:53,[],9,17,1,2,1,Python,3041,8,1,2,27,0,0
open-mmlab/mmcv,https://github.com/open-mmlab/mmcv,False,2018-08-22 07:05:26,2018-08-22 07:05:26,2022-11-18 08:53:24,[],4522,82,1282,54,224,Python,13520,2413,1544,4,1261,3,0
iterative/mlem,https://github.com/iterative/mlem,False,2021-09-30 08:07:34,2021-09-30 11:29:48,2022-11-19 12:25:36,"['python', 'data-science', 'machine-learning', 'developer-tools', 'model-registry', 'deployment', 'git', 'mlem', 'hacktoberfest']",539,21,15,24,13,Python,1240,489,234,23,217,0,745
fnp/redakcja,https://github.com/fnp/redakcja,False,2010-04-11 09:57:25,2009-08-03 14:34:24,2022-10-27 09:20:54,[],5,5,3,0,6,JavaScript,6816,13,13,8,1306,0,0
QuantNymph/OptionsCalculator,https://github.com/QuantNymph/OptionsCalculator,False,2021-06-07 01:16:00,2021-06-07 01:17:21,2021-06-11 01:26:07,[],11,2,1,0,1,Python,80329,0,0,1,10,0,0
iterative/dvclive,https://github.com/iterative/dvclive,False,2020-11-03 10:32:14,2020-11-03 10:32:16,2022-10-27 10:19:19,"['machine-learning', 'visualization', 'developer-tools', 'deep-learning', 'dvc', 'logger']",76,20,14,46,20,Python,357,363,183,8,277,0,0
Sarang0218/ResearchAndDevFor_Fardlang,https://github.com/Sarang0218/ResearchAndDevFor_Fardlang,False,2022-02-05 15:10:49,2022-02-05 15:10:23,2022-02-14 15:07:33,[],5,1,0,0,1,Python,145489,0,0,1,4,0,0
JackonYang/paper-reading,https://github.com/JackonYang/paper-reading,False,2018-05-08 10:12:51,2018-05-08 10:12:51,2022-10-22 07:48:10,"['deprecated', 'computer-vi', 'nlp', 'data-ware', 'distribute', 'computer-architecture', 'arxiv']",178,7,33,0,1,Jupyter Notebook,4128,8,7,1,121,0,0
khuyentran1401/data-science-template,https://github.com/khuyentran1401/data-science-template,False,2022-04-03 14:40:53,2022-01-17 22:48:11,2022-06-25 21:53:31,[],188,3,67,0,1,Python,307,1,1,2,89,0,0
iterative/magnetic-tiles-defect,https://github.com/iterative/magnetic-tiles-defect,False,2022-02-18 02:31:58,2022-11-14 15:15:26,2022-11-17 15:35:40,"['example', 'computer-vision', 'machine-learning', 'deep-learning', 'python']",32,13,15,0,2,Jupyter Notebook,875,120,114,12,3,68,375
Schots/mlops_project,https://github.com/Schots/mlops_project,False,2022-01-15 20:49:55,2022-01-15 21:04:06,2022-05-15 14:13:11,[],22,5,16,0,11,Jupyter Notebook,3271,149,145,12,325,20,0
geo7/plotting_examples,https://github.com/geo7/plotting_examples,False,2022-07-16 16:53:30,2022-07-16 16:53:11,2022-07-31 19:10:04,[],12,1,0,0,1,Python,7142,0,0,1,7,0,0
deep-projects/dvc-cc,https://github.com/deep-projects/dvc-cc,False,2019-05-03 12:50:36,2019-05-03 12:57:33,2020-05-05 22:42:13,[],11,2,1,7,4,Python,7829,30,1,1,483,0,0
LINC-BIT/legodnn,https://github.com/LINC-BIT/legodnn,False,2021-12-08 12:08:46,2021-12-08 12:08:46,2022-06-24 03:18:35,"['mobile', 'vision']",38,11,21,0,2,Python,349018,1,1,1,75,0,0
opendevstack/ods-project-quickstarters,https://github.com/opendevstack/ods-project-quickstarters,False,2018-07-27 11:53:52,2018-07-27 11:52:49,2020-01-30 07:41:40,"['reactjs', 'nodejs', 'spring-boot', 'rshiny', 'python', 'jenkins-slave', 'scala', 'rundeck']",10,35,20,0,26,Shell,6795,401,254,9,541,0,0
Governikus/eidas-middleware,https://github.com/Governikus/eidas-middleware,False,2018-05-17 10:42:33,2018-05-18 08:00:21,2022-07-07 11:59:09,[],28,19,16,17,4,Java,3109,27,27,5,29,0,0
iterative/workshop-uncool-mlops,https://github.com/iterative/workshop-uncool-mlops,False,2022-02-23 17:58:00,2022-06-04 20:55:20,2022-06-05 08:46:29,[],22,5,70,0,2,Python,1999,10,9,1,2,0,0
wa3dbk/ScribeSalad,https://github.com/wa3dbk/ScribeSalad,False,2018-12-01 00:10:03,2018-12-01 00:10:04,2022-11-19 14:04:22,"['youtube-video', 'youtube-videos-transcripts', 'joe-rogan-experience', 'jordan-b-peterson', 'artificial-intelligence', 'history', 'social-issues', 'politics', 'yalecourses', 'science', 'video', 'multilingual', 'transcripts']",44,8,24,0,1,,11163046,2,2,2,2266,0,0
Hongbo-Miao/hongbomiao.com,https://github.com/Hongbo-Miao/hongbomiao.com,False,2019-02-27 01:47:30,2019-02-27 01:49:40,2022-11-20 07:34:24,"['graphql', 'distributed-tracing', 'kubernetes', 'neural-network', 'pytorch', 'ethereum', 'service-mesh', 'cloud-native', 'gitops', 'dgraph', 'react', 'continuous-machine-learning', 'infrastructure-as-code', 'quantum-computing', 'mlops', 'freertos', 'arduino', 'embedded', 'industrial-design', 'matlab']",152,5,27,341,11,TypeScript,420319,6054,5788,5,9417,4228,3929
BoiseState/bookdata-tools,https://github.com/BoiseState/bookdata-tools,False,2019-04-11 20:02:40,2016-11-17 00:08:14,2022-11-10 23:39:07,[],13,5,2,0,3,Jupyter Notebook,115884,11,9,2,1823,0,80
facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,False,2021-07-09 15:14:13,2021-07-10 02:29:25,2022-11-18 18:33:50,"['python', 'machine-learning', 'deep-learning', 'compression', 'neural-compression', 'pytorch', 'jax']",285,15,23,3,4,Python,1764,184,125,2,97,0,0
